anime_id,producer_id,producers
14407,1540," High Kick Entertainment"
14410,17,"TV Tokyo Music"
14410,1315," Avex Pictures"
14411,592,"Bandai Namco Entertainment"
14411,1378," DMM.futureworks"
14411,1536," Aoni Production"
14416,8,"Fuji TV"
14417,33,NHK
14418,45,"Avex Entertainment"
14420,16,"Mainichi Broadcasting System"
14420,1020," AT-X"
14421,700,Kadokawa
14425,4,"TV Tokyo"
14425,824," Nihon Ad Systems"
14425,838," Kodansha"
14425,1020," AT-X"
14425,971," GAGA"
14425,1660," NADA Holdings"
14425,1748," Aeon Entertainment"
14426,582,"Space Shower Music"
14428,33,NHK
14429,33,NHK
14430,33,NHK
14431,33,NHK
14432,33,NHK
14433,33,NHK
14434,33,NHK
14435,33,NHK
14436,33,NHK
14437,33,NHK
14438,33,NHK
14442,15,Aniplex
14447,15,Aniplex
14447,918," Square Enix"
14447,915," Movic"
14447,982," Studio Mausu"
14447,1027," Tokyo MX"
14447,1301," Q-Tec"
14447,1368," ABC Animation"
14447,1684," CA-Cygames Anime Fund"
14449,175,AT-X
14450,33,NHK
14451,33,NHK
14452,175,AT-X
14452,1310," Sony Music Communications"
14452,1029," Futabasha"
14452,1386," Kadokawa Media House"
14452,1625," NTT Plala"
14452,1292," Kadokawa"
14459,131,EMI
14464,627,"Tencent Penguin Pictures"
14465,30,"Pony Canyon"
14466,175,AT-X
14466,1142," KBS"
14466,1386," Kadokawa Media House"
14466,1292," Kadokawa"
14466,1676," Shufunotomo"
14473,561,"NBCUniversal Entertainment Japan"
14475,33,NHK
14476,27,Sotsu
14476,858," Shochiku"
14479,597,"Tencent Animation & Comics"
14481,27,Sotsu
14486,15,Aniplex
14486,823," Dentsu"
14486,1357," A-1 Pictures"
14486,825," Fuji TV"
14486,864," Shueisha"
14486,1684," CA-Cygames Anime Fund"
14489,755,MAZRI
14489,1389," Audio Graphics Institute"
14490,175,AT-X
14490,1310," Sony Music Communications"
14490,1365," Docomo Anime Store"
14490,1386," Kadokawa Media House"
14490,1292," Kadokawa"
14491,125,"TMS Entertainment"
14496,12,Marvelous
14496,1271," TC Entertainment"
14496,864," Shueisha"
14499,851," Imagine"
14499,27,Sotsu
14499,1266," Infinite"
14500,54,Shueisha
14500,1306," bilibili"
14500,1350," Yomiuri TV Enterprise"
14500,1618," FanFan Inc."
14500,1677," Shun Produce"
14503,57,"Pink Pineapple"
14507,27,Sotsu
14510,756,"Speed Inc."
14510,1390," T-JOY"
14531,582,"Space Shower Music"
14532,552,"Ultra Super Pictures"
14532,1082," Bushiroad"
14532,1027," Tokyo MX"
14532,1137," Good Smile Company"
14532,1678," HoriPro International"
14532,1312," Cloud22"
14533,1027," Tokyo MX"
14533,1137," Good Smile Company"
14533,1678," HoriPro International"
14533,1312," Cloud22"
14533,552,"Ultra Super Pictures"
14533,1082," Bushiroad"
14541,561,"NBCUniversal Entertainment Japan"
14541,864," Shueisha"
14541,1383," Twin Engine"
14544,597,"Tencent Animation & Comics"
14546,30,"Pony Canyon"
14546,833," TBS"
14546,915," Movic"
14546,920," Tokuma Shoten"
14549,4,"TV Tokyo"
14550,683,iQIYI
14551,683,iQIYI
14552,683,iQIYI
14553,53,Toho
14553,1149," TOHO animation"
14555,84,"Half H.P Studio"
14555,1348," Anime Beans"
14560,590,"Avex Pictures"
14563,179,"Nippon Columbia"
14567,627,"Tencent Penguin Pictures"
14568,21,Lantis
14568,1020," AT-X"
14568,1365," Docomo Anime Store"
14568,1386," Kadokawa Media House"
14568,1292," Kadokawa"
14568,1685," Muse Communication"
14568,1396," Bandai Namco Arts"
14568,1541," Bit Promotion"
14574,627,"Tencent Penguin Pictures"
14577,688,bilibili
14578,757,"Ruo Hong Culture"
14581,669,Cloud22
14589,690,"Kamio Japan"
14590,690,"Kamio Japan"
14590,1348," Anime Beans"
14591,27,Sotsu
14591,831," Pony Canyon"
14591,879," KlockWorx"
14591,1027," Tokyo MX"
14591,1243," GREE"
14591,1609," Akatsuki"
14594,1369," DeNA"
14594,1434," D.N. Dream Partners"
14594,7,VAP
14594,1365," Docomo Anime Store"
14595,7,VAP
14595,918," Square Enix"
14595,1020," AT-X"
14595,976," Nippon Columbia"
14595,1296," Age Global Networks"
14595,1350," Yomiuri TV Enterprise"
14595,1431," Kanon Sound"
14595,1128," RAY"
14597,590,"Avex Pictures"
14598,14,"Bandai Visual"
14598,850," Lantis"
14598,1095," Bandai Namco Games"
14599,9,"Production I.G"
14599,1348," Anime Beans"
14601,13,Movic
14601,871," Nippon Television Network"
14601,1149," TOHO animation"
14601,1241," Toy's Factory"
14601,1268," Cygames"
14601,1716," Yomiuri Shimbun"
14604,4,"TV Tokyo"
14605,53,Toho
14606,744,XFLAG
14607,20,TBS
14607,915," Movic"
14607,1060," Magic Capsule"
14607,1119," flying DOG"
14609,33,NHK
14610,590,"Avex Pictures"
14610,1268," Cygames"
14610,1533," dugout"
14611,4,"TV Tokyo"
14611,850," Lantis"
14615,16,"Mainichi Broadcasting System"
14615,838," Kodansha"
14615,1119," flying DOG"
14615,1314," DMM pictures"
14615,1541," Bit Promotion"
14617,700,Kadokawa
14618,249,Sanrio
14618,1281," Netflix"
14619,27,Sotsu
14620,71,Shochiku
14621,90,"Frontier Works"
14621,976," Nippon Columbia"
14621,982," Studio Mausu"
14621,1027," Tokyo MX"
14621,1668," Adores"
14621,1354," Shinchosha"
14621,1371," FuRyu"
14621,1289," Exa International"
14621,1625," NTT Plala"
14621,1547," JY Animation"
14622,1027," Tokyo MX"
14622,1137," Good Smile Company"
14622,1332," Sammy"
14622,864," Shueisha"
14622,1546," JR East Marketing & Communications"
14622,1383," Twin Engine"
14622,151,"Magic Capsule"
14622,1279," NBCUniversal Entertainment Japan"
14623,120,Kodansha
14623,1259," Ai Addiction"
14623,1528," SKY PerfecTV!"
14624,1514," Medicos Entertainment"
14624,864," Shueisha"
14624,493,"Warner Bros. Japan"
14624,879," KlockWorx"
14625,500,MAGES.
14625,1312," Cloud22"
14626,175,AT-X
14626,1119," flying DOG"
14626,1310," Sony Music Communications"
14626,1386," Kadokawa Media House"
14626,1340," Ichijinsha"
14626,1292," Kadokawa"
14627,650,Netflix
14630,27,Sotsu
14631,15,Aniplex
14631,860," Mainichi Broadcasting System"
14631,1060," Magic Capsule"
14631,864," Shueisha"
14631,1546," JR East Marketing & Communications"
14632,15,Aniplex
14632,864," Shueisha"
14635,75,WOWOW
14635,850," Lantis"
14635,915," Movic"
14635,1278," Bandai Namco Live Creative"
14635,840," Sony Music Entertainment"
14635,1206," Glovision"
14635,1386," Kadokawa Media House"
14635,1292," Kadokawa"
14635,1396," Bandai Namco Arts"
14636,1348," Anime Beans"
14636,179,"Nippon Columbia"
14636,1206," Glovision"
14637,151,"Magic Capsule"
14637,976," Nippon Columbia"
14637,1292," Kadokawa"
14638,700,Kadokawa
14639,653,"Anime Beans"
14639,1312," Cloud22"
14641,30,"Pony Canyon"
14641,1350," Yomiuri TV Enterprise"
14641,1541," Bit Promotion"
14648,33,NHK
14648,1391," Fanworks"
14650,699,"Just Production"
14650,1378," DMM.futureworks"
14650,1398," S-TAR7"
14650,1619," Dokidoki Factory"
14651,9,"Production I.G"
14651,1348," Anime Beans"
14653,744,XFLAG
14653,1380," Warner Bros. Pictures"
14654,744,XFLAG
14666,758,Majin
14668,488,"Queen Bee"
14669,684,PoRO
14670,430,"Mary Jane"
14673,582,"Space Shower Music"
14674,582,"Space Shower Music"
14681,470,Bushiroad
14690,345,Decovocal
14692,753,"Egg Firm"
14705,40,"Toei Video"
14706,75,WOWOW
14706,915," Movic"
14706,879," KlockWorx"
14706,868," Memory-Tech"
14706,848," King Records"
14706,864," Shueisha"
14706,1006," Pony Canyon Enterprise"
14709,4,"TV Tokyo"
14709,1259," Ai Addiction"
14710,15,Aniplex
14710,1174," Notes"
14710,1420," Delightworks"
14710,1620," FILMONY"
14711,9,"Production I.G"
14711,828," Aniplex"
14712,15,Aniplex
14714,171,"Toei Animation"
14715,7,VAP
14717,4,"TV Tokyo"
14717,861," Victor Entertainment"
14717,1020," AT-X"
14721,57,"Pink Pineapple"
14724,56,"Shogakukan-Shueisha Productions"
14724,954," YTV"
14726,653,"Anime Beans"
14729,759,THINKR
14730,684,PoRO
14731,592,"Bandai Namco Entertainment"
14732,592,"Bandai Namco Entertainment"
14733,20,TBS
14759,175,AT-X
14759,1279," NBCUniversal Entertainment Japan"
14759,1027," Tokyo MX"
14759,1315," Avex Pictures"
14759,1301," Q-Tec"
14759,1381," BS11"
14759,1368," ABC Animation"
14759,1522," GYAO!"
14759,1672," BookLive"
14760,760,"Include P.D."
14760,1392," Ongaq"
14762,746,"DMM pictures"
14763,238,"Big Bang"
14765,21,Lantis
14767,16,"Mainichi Broadcasting System"
14767,915," Movic"
14767,1206," Glovision"
14767,1314," DMM pictures"
14767,1292," Kadokawa"
14768,1027," Tokyo MX"
14768,1346," Exit Tunes"
14768,1664," Radio Osaka"
14768,1717," Rakuten"
14768,1312," Cloud22"
14768,27,Sotsu
14768,1020," AT-X"
14770,653,"Anime Beans"
14779,15,Aniplex
14779,915," Movic"
14779,1156," Barnum Studio"
14779,1060," Magic Capsule"
14779,864," Shueisha"
14779,1381," BS11"
14779,1725," ADK"
14781,937," Tohokushinsha Film Corporation"
14781,1369," DeNA"
14781,1565," Nippon Cultural Broadcasting"
14781,27,Sotsu
14781,860," Mainichi Broadcasting System"
14786,470,Bushiroad
14787,71,Shochiku
14788,21,Lantis
14788,1339," Bandai Namco Entertainment"
14791,332,"Studio Mausu"
14791,1393," Namu Animation"
14792,688,bilibili
14792,1394," Alchemy Bros."
14793,84,"Half H.P Studio"
14793,1348," Anime Beans"
14794,627,"Tencent Penguin Pictures"
14794,1311," China Literature Limited"
14795,175,AT-X
14795,1188," Seven"
14795,1029," Futabasha"
14795,1621," A-Craft"
14795,1679," AQUA ARIS"
14797,4,"TV Tokyo"
14797,823," Dentsu"
14800,597,"Tencent Animation & Comics"
14802,57,"Pink Pineapple"
14803,122,"DAX Production"
14803,1395," Twin Planet"
14804,15,Aniplex
14804,1342," Houbunsha"
14804,1542," f4samurai"
14806,1543," Mattel Creations"
14806,33,NHK
14806,1153," NHK Enterprises"
14809,92,"Square Enix"
14809,830," Sotsu"
14809,880," Genco"
14809,850," Lantis"
14809,1060," Magic Capsule"
14809,1482," Fields"
14809,1306," bilibili"
14809,1396," Bandai Namco Arts"
14809,1512," Happinet"
14811,653,"Anime Beans"
14811,1312," Cloud22"
14814,5,Genco
14814,875," MediaNet"
14814,976," Nippon Columbia"
14814,1259," Ai Addiction"
14814,888," Shogakukan"
14814,1368," ABC Animation"
14814,1512," Happinet"
14814,1778," HOBBY BASE Yellow Submarine"
14818,33,NHK
14821,526,Ankama
14825,463,"Digital Frontier"
14825,1396," Bandai Namco Arts"
14826,40,"Toei Video"
14826,1020," AT-X"
14826,1510," Being"
14826,1350," Yomiuri TV Enterprise"
14826,1292," Kadokawa"
14826,1547," JY Animation"
14826,1359," Crunchyroll SC Anime Fund"
14826,1681," MAGNET"
14826,1719," Video Market"
14827,33,NHK
14828,33,NHK
14829,33,NHK
14830,33,NHK
14831,33,NHK
14832,33,NHK
14833,33,NHK
14834,33,NHK
14836,27,Sotsu
14837,33,NHK
14838,33,NHK
14839,33,NHK
14840,33,NHK
14841,33,NHK
14842,33,NHK
14843,597,"Tencent Animation & Comics"
14844,33,NHK
14845,33,NHK
14846,90,"Frontier Works"
14846,830," Sotsu"
14846,844," Toho"
14846,1175," Nitroplus"
14846,1337," i0+"
14846,1718," Yostar Pictures"
14846,1555," Stray Cats"
14847,1327," Hakuhodo DY Music & Pictures"
14847,855," Nagoya Broadcasting Network"
14847,1381," BS11"
14847,1368," ABC Animation"
14847,1292," Kadokawa"
14847,15,Aniplex
14847,1027," Tokyo MX"
14848,430,"Mary Jane"
14849,71,Shochiku
14849,954," YTV"
14849,1027," Tokyo MX"
14849,1381," BS11"
14849,1546," JR East Marketing & Communications"
14849,1710," Marui Group"
14849,1717," Rakuten"
14857,9,"Production I.G"
14857,1348," Anime Beans"
14858,15,Aniplex
14858,960," Half H.P Studio"
14858,923," Fujipacific Music"
14861,119,Takeshobo
14867,4,"TV Tokyo"
14874,612,"Alpha Group Co. Ltd."
14875,612,"Alpha Group Co. Ltd."
14876,761,BookLive
14876,1397," ibis Capital Partners"
14876,1534," Global Solutions"
14882,1259," Ai Addiction"
14882,1386," Kadokawa Media House"
14882,1625," NTT Plala"
14882,1292," Kadokawa"
14882,1396," Bandai Namco Arts"
14882,21,Lantis
14882,1278," Bandai Namco Live Creative"
14885,762,"Typhoon Graphics"
14885,1398," S-TAR7"
14885,1544," COMICSMART"
14889,653,"Anime Beans"
14891,73,Dentsu
14891,1016," Yomiuri Telecasting"
14891,915," Movic"
14891,840," Sony Music Entertainment"
14891,1149," TOHO animation"
14891,864," Shueisha"
14896,1399," Tencent Games"
14896,64,"Tohokushinsha Film Corporation"
14896,1313," Tencent Animation & Comics"
14897,4,"TV Tokyo"
14897,1020," AT-X"
14897,868," Memory-Tech"
14897,1327," Hakuhodo DY Music & Pictures"
14897,1292," Kadokawa"
14898,1545," Friendly Land"
14898,1555," Stray Cats"
14898,597,"Tencent Animation & Comics"
14898,1399," Tencent Games"
14901,493,"Warner Bros. Japan"
14903,5,Genco
14903,1020," AT-X"
14903,1082," Bushiroad"
14903,1443," Shounen Gahousha"
14903,1292," Kadokawa"
14905,4,"TV Tokyo"
14905,1400," Sony Creative Products"
14908,592,"Bandai Namco Entertainment"
14908,1378," DMM.futureworks"
14908,1536," Aoni Production"
14909,688,bilibili
14911,763,"Chukyo TV Broadcasting"
14915,764,"Polygon Pictures"
14915,1401," Polygon Magic"
14916,627,"Tencent Penguin Pictures"
14917,56,"Shogakukan-Shueisha Productions"
14918,57,"Pink Pineapple"
14921,765,"Shochiku Media Division"
14923,744,XFLAG
14926,700,Kadokawa
14928,84,"Half H.P Studio"
14928,1275," MAGES."
14928,1369," DeNA"
14930,879," KlockWorx"
14930,1342," Houbunsha"
14930,1275," MAGES."
14930,1381," BS11"
14930,1369," DeNA"
14930,1371," FuRyu"
14930,27,Sotsu
14930,1020," AT-X"
14933,92,"Square Enix"
14933,915," Movic"
14933,1020," AT-X"
14933,1133," Warner Bros. Japan"
14933,1279," NBCUniversal Entertainment Japan"
14933,1292," Kadokawa"
14934,1020," AT-X"
14934,1133," Warner Bros. Japan"
14934,1279," NBCUniversal Entertainment Japan"
14934,1292," Kadokawa"
14934,92,"Square Enix"
14934,915," Movic"
14935,15,Aniplex
14935,915," Movic"
14935,1156," Barnum Studio"
14935,1027," Tokyo MX"
14935,1301," Q-Tec"
14935,1365," Docomo Anime Store"
14935,1381," BS11"
14935,1610," Straight Edge"
14935,1292," Kadokawa"
14942,627,"Tencent Penguin Pictures"
14942,1288," iQIYI"
14943,627,"Tencent Penguin Pictures"
14943,1311," China Literature Limited"
14945,491,"Toy's Factory"
14951,582,"Space Shower Music"
14952,750,Felicity
14964,9,"Production I.G"
14964,823," Dentsu"
14964,860," Mainichi Broadcasting System"
14964,831," Pony Canyon"
14964,838," Kodansha"
14964,1515," Techno Sound"
14964,1006," Pony Canyon Enterprise"
14968,766,"China Literature Limited"
14969,732,"Hakuhodo DY Music & Pictures"
14969,1396," Bandai Namco Arts"
14970,29,"TV Asahi"
14970,827," Shogakukan-Shueisha Productions"
14970,859," Asatsu DK"
14970,844," Toho"
14970,1511," Fujiko F. Fujio Pro"
14970,888," Shogakukan"
14971,597,"Tencent Animation & Comics"
14971,1335," Tencent Penguin Pictures"
14972,612,"Alpha Group Co. Ltd."
14973,612,"Alpha Group Co. Ltd."
14975,612,"Alpha Group Co. Ltd."
14976,612,"Alpha Group Co. Ltd."
14979,7,VAP
14979,896," WOWOW"
14979,875," MediaNet"
14979,954," YTV"
14979,905," Asmik Ace"
14979,871," Nippon Television Network"
14979,1027," Tokyo MX"
14979,1295," Dynamo Pictures"
14979,1717," Rakuten"
14979,1512," Happinet"
14980,767,"Walt Disney Japan"
14985,16,"Mainichi Broadcasting System"
14985,905," Asmik Ace"
14985,848," King Records"
14985,1340," Ichijinsha"
14985,919," Nichion"
14988,317,"flying DOG"
14990,653,"Anime Beans"
14996,27,Sotsu
14996,1020," AT-X"
14996,879," KlockWorx"
14996,871," Nippon Television Network"
14996,1027," Tokyo MX"
14996,1315," Avex Pictures"
14996,1522," GYAO!"
14996,1292," Kadokawa"
14996,1671," KLab"
14996,1808," entama"
14997,1304," Contents Seed"
14997,506,Toranoana
14997,1301," Q-Tec"
14999,29,"TV Asahi"
14999,1320," Echoes"
15000,653,"Anime Beans"
15002,3,"Victor Entertainment"
15003,768,"Lawson Entertainment"
15005,92,"Square Enix"
15005,830," Sotsu"
15005,880," Genco"
15005,850," Lantis"
15005,1060," Magic Capsule"
15005,1482," Fields"
15005,1306," bilibili"
15005,1396," Bandai Namco Arts"
15005,1512," Happinet"
15009,879," KlockWorx"
15009,1119," flying DOG"
15009,1315," Avex Pictures"
15009,1301," Q-Tec"
15009,1365," Docomo Anime Store"
15009,1522," GYAO!"
15009,1755," BS NTV"
15009,1710," Marui Group"
15009,32,"Nihon Ad Systems"
15009,838," Kodansha"
15015,536,"Benesse Corporation"
15016,175,AT-X
15016,1386," Kadokawa Media House"
15016,1292," Kadokawa"
15017,684,PoRO
15022,249,Sanrio
15023,249,Sanrio
15024,27,Sotsu
15024,1281," Netflix"
15025,29,"TV Asahi"
15025,859," Asatsu DK"
15036,561,"NBCUniversal Entertainment Japan"
15036,1337," i0+"
15038,15,Aniplex
15038,1020," AT-X"
15038,1027," Tokyo MX"
15038,1002," Akita Shoten"
15038,1381," BS11"
15038,1341," Kanetsu Investment"
15038,1684," CA-Cygames Anime Fund"
15038,1779," Hochi Shimbun"
15038,1725," ADK"
15040,1292," Kadokawa"
15040,1622," Legs"
15040,175,AT-X
15040,1386," Kadokawa Media House"
15042,92,"Square Enix"
15044,56,"Shogakukan-Shueisha Productions"
15044,860," Mainichi Broadcasting System"
15044,915," Movic"
15044,1149," TOHO animation"
15044,1381," BS11"
15044,888," Shogakukan"
15044,1661," Sumitomo"
15044,1128," RAY"
15044,1799," Pia"
15046,1020," AT-X"
15046,871," Nippon Television Network"
15046,1027," Tokyo MX"
15046,1547," JY Animation"
15046,27,Sotsu
15046,831," Pony Canyon"
15047,16,"Mainichi Broadcasting System"
15047,838," Kodansha"
15047,1306," bilibili"
15047,1314," DMM pictures"
15047,1430," DMM Music"
15052,627,"Tencent Penguin Pictures"
15052,1311," China Literature Limited"
15054,4,"TV Tokyo"
15054,1203," TV Osaka"
15054,824," Nihon Ad Systems"
15054,837," Hakusensha"
15054,1315," Avex Pictures"
15054,1260," TMS Music"
15059,627,"Tencent Penguin Pictures"
15060,683,iQIYI
15061,245,"TOHO animation"
15061,864," Shueisha"
15064,520,"Geidai Animation"
15065,520,"Geidai Animation"
15069,27,Sotsu
15069,831," Pony Canyon"
15070,57,"Pink Pineapple"
15078,769,"Bandai Entertainment"
15078,1060," Magic Capsule"
15079,293,"TMS Music"
15080,119,Takeshobo
15084,4,"TV Tokyo"
15084,830," Sotsu"
15084,1020," AT-X"
15084,934," DAX Production"
15087,1281," Netflix"
15087,32,"Nihon Ad Systems"
15087,1373," BS Fuji"
15089,2,Sunrise
15091,627,"Tencent Penguin Pictures"
15092,688,bilibili
15093,536,"Benesse Corporation"
15094,92,"Square Enix"
15099,16,"Mainichi Broadcasting System"
15099,838," Kodansha"
15099,1314," DMM pictures"
15100,770,Lute
15103,771,"Docomo Anime Store"
15103,1292," Kadokawa"
15111,4,"TV Tokyo"
15111,1315," Avex Pictures"
15111,864," Shueisha"
15113,871," Nippon Television Network"
15113,56,"Shogakukan-Shueisha Productions"
15113,1016," Yomiuri Telecasting"
15121,16,"Mainichi Broadcasting System"
15121,838," Kodansha"
15121,1314," DMM pictures"
15122,57,"Pink Pineapple"
15124,772,animate
15128,16,"Mainichi Broadcasting System"
15128,838," Kodansha"
15128,1314," DMM pictures"
15131,1365," Docomo Anime Store"
15131,1332," Sammy"
15131,1368," ABC Animation"
15131,1386," Kadokawa Media House"
15131,1292," Kadokawa"
15131,1780," D-techno"
15131,175,AT-X
15131,1275," MAGES."
15136,717,"Picante Circus"
15136,1379," Suiseisha"
15148,3,"Victor Entertainment"
15149,3,"Victor Entertainment"
15151,249,Sanrio
15151,1281," Netflix"
15152,62,"Yomiuri Telecasting"
15152,1203," TV Osaka"
15152,860," Mainichi Broadcasting System"
15152,915," Movic"
15152,844," Toho"
15152,868," Memory-Tech"
15152,1027," Tokyo MX"
15152,864," Shueisha"
15152,1131," Kansai Telecasting"
15152,1649," CyberAgent"
15152,1546," JR East Marketing & Communications"
15152,1746," LINE Corporation"
15152,1710," Marui Group"
15152,1753," Lawson Entertainment"
15152,1820," Hikari TV"
15154,491,"Toy's Factory"
15155,491,"Toy's Factory"
15159,53,Toho
15159,1331," Lawson HMV Entertainment"
15159,1546," JR East Marketing & Communications"
15159,1292," Kadokawa"
15159,1680," voque ting"
15159,1683," STORY"
15159,1753," Lawson Entertainment"
15160,690,"Kamio Japan"
15162,773,Satelight
15162,912," Frontier Works"
15162,1119," flying DOG"
15162,1386," Kadokawa Media House"
15162,1289," Exa International"
15162,1292," Kadokawa"
15162,1243," GREE"
15162,1781," arma bianca"
15163,488,"Queen Bee"
15164,613,Cygames
15165,228,Sega
15166,561,"NBCUniversal Entertainment Japan"
15166,1402," COLOPL"
15166,1292," Kadokawa"
15166,1243," GREE"
15167,520,"Geidai Animation"
15168,520,"Geidai Animation"
15171,299,Dwango
15173,179,"Nippon Columbia"
15173,1373," BS Fuji"
15173,864," Shueisha"
15173,1350," Yomiuri TV Enterprise"
15173,1681," MAGNET"
15173,1719," Video Market"
15173,1754," Royal Limousine"
15178,1371," FuRyu"
15178,20,TBS
15178,1275," MAGES."
15184,57,"Pink Pineapple"
15200,73,Dentsu
15200,860," Mainichi Broadcasting System"
15200,915," Movic"
15200,840," Sony Music Entertainment"
15200,1149," TOHO animation"
15200,864," Shueisha"
15204,879," KlockWorx"
15204,868," Memory-Tech"
15204,848," King Records"
15204,864," Shueisha"
15204,1006," Pony Canyon Enterprise"
